,capital,latitud_dec,altitud,num_hab,zona_comarcal,longitud_dec
6425,Sayalonga,36.79836567,350.0,1512,612904,-4.01290734
6426,Sayatón,40.37558865,668.0,95,681903,-2.85299056
6427,Saúca,41.03164509,1100.0,55,681901,-2.52935560
6428,Sebúlcor,41.27053365,940.0,278,674001,-3.88364758
6429,"Seca, La",41.43200494,755.0,1127,674701,-4.90626238
6430,Secastilla,42.18136070,611.0,146,622202,0.26600417
6431,"Secuita, La",41.20488266,170.0,1665,694302,1.28008629
6432,Sedaví,39.42520278,9.0,10183,774602,-0.38568401
6433,Sedella,36.86163884,690.0,667,612904,-4.03365472
6434,Sediles,41.34637392,742.0,110,625002,-1.53021666
6435,Segart,39.68334540,267.0,184,774602,-0.37319548
6436,Segorbe,39.85236626,368.0,9233,771203,-0.48807966
6437,Segovia,40.94987030,1002.0,53260,674002,-4.12524116
6438,Segura,43.00861318,247.0,1480,752002,-2.25403501
6439,Segura de León,38.12043461,685.0,2052,700604,-6.53106787
6440,Segura de Toro,40.22480033,631.0,202,701001,-5.94866147
6441,Segura de la Sierra,38.29809816,1108.0,1923,612302,-2.65204560
6442,Segura de los Baños,40.93999360,1125.0,39,624402,-0.95120623
6443,Segurilla,40.02276196,561.0,1302,684502,-4.86529303
6444,Seira,42.47740532,819.0,147,622201,0.43340474
6445,Selas,40.95110531,1214.0,64,681901,-2.10213457
6446,Selaya,43.21712445,224.0,1990,663903,-3.80672080
6447,Sella,38.60812245,412.0,584,770301,-0.27218087
6448,Sellent,39.03106966,80.0,397,774603,-0.58589549
6449,Selva,39.75535220,200.0,3858,645403,2.90186218
6450,"Selva de Mar, La",42.32440136,48.0,181,691703,3.18694605
6451,"Selva del Camp, La",41.21591006,245.0,5598,694302,1.13660414
6452,Semillas,41.05749640,1196.0,40,681901,-3.12165826
6453,Sempere,38.91969366,167.0,44,774603,-0.47990447
6454,Sena,41.71525151,222.0,516,622203,-0.04330280
6455,Sena de Luna,42.92974024,1139.0,388,672401,-5.95316352
6456,Senan,41.46974130,647.0,53,694302,1.08739313
6457,Sencelles,39.64769631,116.0,3073,645403,2.89777048
6458,Senija,38.72826598,231.0,622,770301,0.04175328
6459,Seno,40.81226525,784.0,42,624403,-0.33675749
6460,Senterada,42.32467289,727.0,131,692502,0.93796088
6461,"Sentiu de Sió, La",41.80424811,280.0,467,692503,0.88027551
6462,Sentmenat,41.60616497,204.0,8645,690803,2.13636550
6463,Senyera,39.06258989,39.0,1174,774604,-0.51074535
6464,Senés,37.20447008,1008.0,320,610402,-2.34726177
6465,Senés de Alcubierre,41.90734295,390.0,52,622203,-0.48846596
6466,Sepulcro-Hilario,40.70014203,829.0,179,673701,-6.18736962
6467,Sepúlveda,41.29825100,1003.0,1193,674001,-3.75027917
6468,Sequera de Fresno,41.36731072,999.0,39,674001,-3.54677400
6469,"Sequera de Haza, La",41.56293018,872.0,35,670904,-3.81712110
6470,Sequeros,40.51234689,924.0,229,673703,-6.02465886
6471,Serinyà,42.16872452,183.0,1123,691702,2.74486464
6472,"Serna del Monte, La",41.03282372,1088.0,94,722801,-3.62602701
6473,"Serna, La",42.41519410,865.0,105,673402,-4.66461413
6474,Serra,39.68501049,330.0,3233,774602,-0.42943566
6475,Serra de Daró,42.02854672,14.0,211,691703,3.07250239
6476,Serrada,41.45736871,722.0,1184,674701,-4.86227421
6477,"Serrada, La",40.63147261,1106.0,113,670502,-4.79267984
6478,Serradilla,39.83053587,412.0,1624,701002,-6.14016108
6479,Serradilla del Arroyo,40.52185157,856.0,296,673702,-6.35847992
6480,Serradilla del Llano,40.49971011,872.0,169,673702,-6.35841689
6481,Serranillos,40.33734342,1220.0,272,670502,-4.91117661
6482,Serranillos del Valle,40.20518963,652.0,3957,722803,-3.88428791
6483,"Serratella, la",40.31287449,770.0,99,771204,0.03164418
6484,Serrato,36.88543225,521.0,500,612902,-4.98096546
6485,Serrejón,39.81600824,337.0,446,701002,-5.80375637
6486,Seròs,41.46324852,102.0,1887,692503,0.41029852
6487,Serón,37.34295293,823.0,2218,610401,-2.50991257
6488,Serón de Nágima,41.49619212,938.0,146,674202,-2.20128032
6489,Sesa,41.99596909,458.0,202,622202,-0.24568858
6490,Seseña,40.10382547,610.0,21121,684502,-3.69816072
6491,Sesma,42.47589424,393.0,1201,743104,-2.08486951
6492,Sestao,43.31113782,48.0,28288,754801,-3.00662960
6493,Sestrica,41.48703854,573.0,413,625002,-1.59494600
6494,Sesué,42.55082407,997.0,116,622201,0.47270655
6495,Setcases,42.37552143,1278.0,195,691701,2.30115501
6496,Setenil de las Bodegas,36.86116108,633.0,2856,611101,-5.18313213
6497,Setiles,40.73491856,1254.0,86,681902,-1.61913129
6498,"Seu d'Urgell, La",42.35770885,692.0,12366,692502,1.46197947
6499,Seva,41.83939841,662.0,3488,690802,2.28006068
6500,Sevilla,37.38620512,11.0,696676,614102,-5.99251368
6501,Sevilla la Nueva,40.34661542,673.0,8858,722803,-4.02728374
6502,Sevilleja de la Jara,39.57578193,667.0,762,684503,-4.96415419
6503,Sidamon,41.62932957,232.0,706,692503,0.83164930
6504,Sienes,41.20018341,1034.0,58,681901,-2.65329196
6505,"Pola Siero, La",43.39474647,222.0,52380,633304,-5.66321486
6506,"Sierpe, La",40.64576703,921.0,50,673703,-5.85626935
6507,Sierra Engarcerán,40.26992908,746.0,1031,771204,-0.02047290
6508,Sierra de Fuentes,39.43708651,427.0,2043,701003,-6.27420156
6509,Sierra de Luna,42.04861717,462.0,273,625001,-0.91050503
6510,Sierra de Yeguas,37.12400680,451.0,3444,612901,-4.86861331
6511,Sierro,37.32144567,755.0,401,610401,-2.39864285
6512,Siete Aguas,39.47083761,695.0,1322,774601,-0.91525006
6513,Siete Iglesias de Trabancos,41.35157456,723.0,496,674701,-5.18525948
6514,Sieteiglesias de Tormes,40.74204319,820.0,205,673701,-5.57758140
6515,Sigeres,40.79932062,962.0,50,670501,-4.93262663
6516,Sigüenza,41.06836067,1004.0,4712,681901,-2.64143034
6517,Sigüés,42.63053712,520.0,105,625001,-1.01271700
6518,Siles,38.38669537,825.0,2362,612302,-2.58231025
6519,Silla,39.36367607,8.0,18644,774602,-0.40918614
6520,Silleda,42.69605825,489.0,8966,713602,-8.24718766
6521,"Silos, Los",28.36407141,104.0,4727,659601,-16.81519372
6522,Sils,41.80574997,73.0,5851,691702,2.74276180
6523,Simancas,41.59046776,720.0,5331,674701,-4.82779831
6524,Simat de la Valldigna,39.04354005,59.0,3513,774604,-0.31183498
6525,Sinarcas,39.73421426,895.0,1150,774601,-1.23094428
6526,Sineu,39.64286417,142.0,3681,645403,3.01060535
6527,Singra,40.65499113,1040.0,76,624401,-1.31305672
6528,Sinlabajos,41.07717554,827.0,126,670501,-4.83195480
6529,Siruela,38.97574324,519.0,2059,700602,-5.05002707
6530,Sisamón,41.17127800,1052.0,38,625002,-2.00369230
6531,Sisante,39.40713272,744.0,1800,681603,-2.20115957
6532,Sitges,41.23716944,8.0,28171,690804,1.80568423
6533,Siurana,42.20943566,32.0,150,691703,2.99483980
6534,Siétamo,42.12320590,558.0,675,622202,-0.27995247
6535,Veguilla,43.18281814,255.0,1280,663903,-3.52345330
6536,Sober,42.46163087,397.0,2453,712704,-7.58661738
6537,Sobradiel,41.73959230,214.0,1083,625003,-1.03502791
6538,Sobradillo,40.91634860,649.0,258,673701,-6.79664077
6539,Sobrado,43.03904523,504.0,1965,711503,-8.02295632
6540,Sobrado,42.51997381,426.0,366,672402,-6.85266367
6541,Sobremunt,42.03599880,880.0,83,690802,2.16715728
6542,Rusecu/Rioseco,43.22135994,385.0,871,633305,-5.45408413
6543,Socovos,38.33202632,734.0,1881,680202,-1.98469065
6544,Socuéllamos,39.28470716,680.0,13293,681302,-2.79256795
6545,Sojuela,42.36994043,670.0,288,762601,-2.54549093
6546,Solana de Rioalmar,40.73792327,1120.0,191,670502,-5.01011096
6547,Solana de los Barros,38.72591237,263.0,2717,700603,-6.53712337
6548,Solana de Ávila,40.31471880,1148.0,146,670502,-5.61476569
6549,Solana del Pino,38.46623417,728.0,363,681304,-4.07417743
6550,"Solana, La",38.94132419,767.0,16042,681302,-3.23898186
6551,Solanillos del Extremo,40.75078930,998.0,96,681903,-2.69831088
6552,Solarana,41.97115085,906.0,89,670904,-3.65805016
6553,Solera de Gabaldón,39.74803197,1043.0,24,681603,-1.97762435
6554,"Soleràs, El",41.41294940,382.0,359,692503,0.68173787
6555,Soliedra,41.46907428,1102.0,36,674202,-2.38143929
6556,Solivella,41.45598452,490.0,653,694302,1.17761563
6557,Sollana,39.27761921,4.0,4932,774604,-0.38003433
6558,Solosancho,40.55422071,1118.0,924,670502,-4.90618079
6559,Solsona,41.99420581,664.0,9067,692503,1.51954905
6560,Solórzano,43.38570912,72.0,1002,663901,-3.58781361
6561,Pola de Somiedo,43.09303839,697.0,1281,633305,-6.25460308
6562,Somolinos,41.24573788,1240.0,33,681901,-3.05990734
6563,Somontín,37.39094721,824.0,502,610401,-2.38745675
6564,Somosierra,41.13287915,1433.0,77,722801,-3.58084404
6565,"Igrexa, A",43.52656712,268.0,1211,711503,-7.94102774
6566,Son Servera,39.62043877,80.0,11576,645405,3.36006337
6567,Basozabal,43.29792175,27.0,4589,754801,-2.92585198
6568,Soneja,39.81728602,261.0,1489,771203,-0.42841195
6569,Sonseca,39.67641138,755.0,11437,684503,-3.97425527
6570,Sopeira,42.31611890,710.0,107,622201,0.74718785
6571,Sopela,43.38033648,62.0,13061,754801,-2.98329187
6572,Soportújar,36.92838670,949.0,320,611803,-3.40572594
6573,Mercadillo,43.26133950,88.0,2563,754802,-3.15384888
6574,Sora,42.11247058,715.0,175,690801,2.16062875
6575,Soraluze-Placencia de las Armas,43.17432947,113.0,3991,752002,-2.41257608
6576,Sorbas,37.09821538,409.0,2689,610402,-2.12411300
6577,Sordillos,42.46267660,821.0,25,670904,-4.10755126
6578,Soria,41.76327912,1061.0,39516,674201,-2.46624798
6579,Vilamur,42.37023875,1175.0,377,692502,1.18218462
6580,Sorihuela,40.44295235,993.0,280,673702,-5.67882185
6581,Sorihuela del Guadalimar,38.24012192,637.0,1298,612302,-3.05437633
6582,Sorlada,42.61530254,573.0,71,743102,-2.21582706
6583,Sort,42.41116591,689.0,2237,692502,1.12986358
6584,Sorvilán,36.79412146,763.0,569,611804,-3.26694874
6585,Sorzano,42.34235712,722.0,248,762601,-2.52820878
6586,Sos del Rey Católico,42.49731841,639.0,629,625001,-1.21532996
6587,Soses,41.53316329,118.0,1754,692503,0.48734956
6588,Sot de Chera,39.62130430,341.0,374,774601,-0.90980903
6589,Sot de Ferrer,39.80538016,232.0,437,771203,-0.41235188
6590,Sotalbo,40.54195506,1155.0,228,670502,-4.85000498
6591,Sotillo,41.25717017,967.0,28,674001,-3.63895222
6592,Sotillo de la Adrada,40.29254199,635.0,4705,670503,-4.58061179
6593,Sotillo de la Ribera,41.77696952,842.0,537,670904,-3.82494374
6594,Sotillo de las Palomas,40.10419527,564.0,201,684501,-4.82783862
6595,Sotillo del Rincón,41.93233323,1107.0,184,674201,-2.60238034
6596,"Sotillo, El",40.87994849,1028.0,48,681901,-2.63442728
6597,Soto de Cerrato,41.95323599,726.0,195,673402,-4.42955036
6598,Soto de la Vega,42.33264937,777.0,1656,672403,-5.88172246
6599,Soto,43.53284864,50.0,4012,633301,-6.07160843
6600,Soto del Real,40.75294194,919.0,8482,722801,-3.78826026
6601,Soto en Cameros,42.28577956,719.0,118,762601,-2.42541404
6602,Soto y Amío,42.77474048,1048.0,865,672401,-5.88735711
6603,Sotobañado y Priorato,42.59144513,895.0,166,673402,-4.44159953
6604,Sotodosos,40.92190194,1141.0,42,681901,-2.39178852
6605,Bolea,42.26068265,672.0,1013,622202,-0.55234336
6606,Sotos,40.19522153,988.0,829,681602,-2.16373985
6607,Sotosalbos,41.03484721,1158.0,132,674002,-3.94298201
6608,Sotoserrano,40.43779271,508.0,626,673703,-6.03293691
6609,Sotragero,42.40951821,846.0,283,670904,-3.71346913
6610,Sotresgudo,42.57904647,868.0,500,670904,-4.17815288
6611,Sotés,42.40014229,672.0,290,762601,-2.60244308
6612,"Rial, O",42.33414492,88.0,7356,713601,-8.56927060
6613,Suances,43.42717144,98.0,8580,663901,-4.04476006
6614,Sant Pau d'Ordal,41.38137113,239.0,3029,690803,1.79644590
6615,Sudanell,41.55680479,152.0,872,692503,0.56644588
6616,Sueca,39.20242834,6.0,28311,774604,-0.31552389
6617,Suellacabras,41.85245601,1195.0,26,674201,-2.22324332
6618,Sueras/Suera,39.95193168,312.0,599,771203,-0.33199593
6619,Suflí,37.33823085,630.0,219,610401,-2.39014365
6620,Sukarrieta,43.39492446,31.0,355,754801,-2.69599667
6621,Sumacàrcer,39.09401779,41.0,1223,774604,-0.62835406
6622,Sunbilla,43.16487971,105.0,650,743101,-1.67050983
6623,Sunyer,41.52280643,213.0,307,692503,0.59256412
6624,Susinos del Páramo,42.47103463,895.0,107,670904,-3.92674780
6625,Sant Martí Sacalm,41.97795153,348.0,95,691702,2.51614946
6626,Sádaba,42.28120303,443.0,1460,625001,-1.27248082
6627,Sástago,41.32149982,151.0,1221,625003,-0.35375463
6628,"Sénia, La",40.63613830,363.0,5893,694305,0.28236554
6629,Sóller,39.76445730,37.0,13842,645401,2.71413767
6630,Súria,41.83132081,290.0,5999,690802,1.75287790
6631,Tabanera de Cerrato,42.02573646,835.0,122,673402,-4.12257108
6632,Tabanera de Valdavia,42.64729074,978.0,33,673401,-4.69364858
6633,Tabanera la Luenga,41.09626911,907.0,63,674001,-4.23935476
6634,Tabera de Abajo,40.90939939,812.0,110,673701,-6.00191132
6635,Tabernas,37.04984427,402.0,3646,610402,-2.39150625
6636,Taberno,37.46930863,712.0,1029,610401,-2.07770837
6637,Taboada,42.71689020,540.0,3101,712704,-7.76373080
6638,Taboadela,42.24088905,386.0,1561,713202,-7.82552618
6639,Tabuenca,41.69697882,771.0,369,625002,-1.54400751
6640,Tacoronte,28.48128065,469.0,23929,659602,-16.41614433
6641,Tafalla,42.52831262,440.0,10966,743102,-1.67714182
6642,Tagamanent,41.73875836,345.0,322,690803,2.26623659
6643,Pitres,36.93602473,1250.0,663,611803,-3.32575754
6644,Tahal,37.22770702,1008.0,396,610402,-2.28473564
6645,Tajahuerce,41.74104044,1056.0,30,674201,-2.15074907
6646,Tajueco,41.53632285,928.0,84,674202,-2.84946085
6647,"Tala, La",40.58898469,921.0,98,673701,-5.53713010
6648,Talamanca,41.73773304,555.0,141,690802,1.97750617
6649,Talamanca de Jarama,40.74618591,653.0,3267,722801,-3.51487004
6650,Talamantes,41.73171274,923.0,59,625002,-1.67763953
6651,Talarn,42.18513058,570.0,413,692502,0.90032828
6652,Talarrubias,39.03794326,439.0,3597,700602,-5.23380363
6653,Talavera,41.58298606,772.0,267,692503,1.33857617
6654,Talavera de la Reina,39.96016737,367.0,86779,684502,-4.83370199
6655,Talavera la Real,38.87844356,187.0,5535,700601,-6.76993127
6656,Talaveruela de la Vera,40.12153173,566.0,350,701001,-5.51885972
6657,Talaván,39.71847304,362.0,919,701003,-6.28258275
6658,Talayuela,39.98348662,284.0,8268,701002,-5.61019015
6659,Talayuelas,39.84759587,991.0,957,681602,-1.28430223
6660,Tales,39.94819490,242.0,858,771203,-0.30714166
6661,"Tallada d'Empordà, La",42.08000077,18.0,454,691703,3.05609473
6662,Talveila,41.78407869,1065.0,143,674201,-2.96728384
6663,Tamajón,41.00298382,1026.0,159,681901,-3.24851783
6664,Tamames,40.65780109,896.0,856,673701,-6.10510600
6665,Tamarite de Litera,41.87052624,371.0,3604,622203,0.42208747
6666,Tamariz de Campos,41.97454424,745.0,69,674701,-5.02457220
6667,Tamarón,42.27281921,820.0,42,670904,-3.99083828
6668,Tamurejo,38.99068302,538.0,235,700602,-4.94851276
6669,"Tanque, El",28.36235773,475.0,2775,659601,-16.77191932
6670,Tapia de Casariego,43.57052875,19.0,3929,633301,-6.94393427
6671,Tapioles,41.85729202,686.0,172,674902,-5.49573408
6672,Taradell,41.87339318,631.0,6219,690802,2.28776594
6673,Taragudo,40.82397428,770.0,47,681903,-3.08077138
6674,Taramundi,43.36130859,277.0,706,633303,-7.10929886
6675,Tarancón,40.01100721,805.0,15604,681603,-3.00299913
6676,Taravilla,40.69705984,1325.0,39,681902,-1.96839976
6677,Tarazona,41.90264813,483.0,10864,625002,-1.72518642
6678,Tarazona de Guareña,41.17195436,772.0,348,673701,-5.25145367
6679,Tarazona de la Mancha,39.26539647,713.0,6550,680201,-1.91280979
6680,Tardajos,42.34924493,827.0,802,670904,-3.81947349
6681,Tardelcuende,41.59547397,997.0,452,674202,-2.64467970
6682,Tardienta,41.97939297,382.0,1005,622203,-0.53931958
6683,Tardáguila,41.11404347,835.0,230,673701,-5.57403312
6684,Tariego de Cerrato,41.90493636,744.0,528,673402,-4.47914436
6685,Tarifa,36.01896040,59.0,17908,611104,-5.59945188
6686,Taroda,41.34762633,1026.0,54,674203,-2.43228174
6687,Tarragona,41.11910287,69.0,132199,694303,1.25842190
6688,Tarroja de Segarra,41.73049158,461.0,173,692503,1.27456742
6689,Tarrés,41.42266610,578.0,105,692503,1.01998139
6690,Tartanedo,40.99364031,1177.0,152,681902,-1.92429235
6691,Tauste,41.92139418,264.0,7027,625001,-1.25694062
6692,Tavernes Blanques,39.50711211,12.0,9288,774602,-0.36543705
6693,Tavernes de la Valldigna,39.07256604,17.0,17822,774604,-0.26721943
6694,Tavertet,41.99557353,857.0,125,690801,2.41993229
6695,Tavèrnoles,41.95228581,552.0,317,690801,2.32714018
6696,Tazacorte,28.64248388,132.0,4844,659304,-17.93178499
6697,Teba,36.98132441,559.0,4001,612901,-4.92158172
6698,Tegueste,28.52295952,390.0,11097,659602,-16.33671198
6699,Teguise,29.05792308,315.0,21101,659101,-13.55819728
6700,"Teixeira, A",42.39144414,593.0,391,713204,-7.47389413
6701,Teià,41.50009229,119.0,6141,690804,2.31966318
6702,Tejada,41.95250649,1087.0,34,670905,-3.53641705
6703,Tejadillos,40.14186410,1235.0,116,681602,-1.63474902
6704,Tejado,41.58833222,992.0,129,674202,-2.26679149
6705,"Tejado, El",40.44131133,969.0,125,673701,-5.54135023
6706,Tejeda,27.99374658,1076.0,1990,659003,-15.61370784
6707,Tejeda de Tiétar,40.02006174,444.0,862,701002,-5.86794508
6708,Tejeda y Segoyuela,40.63193991,922.0,106,673701,-6.02358534
6709,Telde,27.99420180,147.0,102076,659004,-15.41666551
6710,Lafortunada,42.58477288,809.0,260,622201,0.22077583
6711,Tembleque,39.69700116,637.0,2179,684504,-3.50343059
6712,Tendilla,40.54341525,789.0,356,681903,-2.95883485
6713,Tenebrón,40.62434775,824.0,166,673701,-6.35542548
6714,"Ramallosa, A",42.79556057,165.0,18254,711503,-8.55091896
6715,Teresa,39.90039067,637.0,283,771203,-0.65760725
6716,Teresa de Cofrentes,39.10639401,533.0,620,774603,-1.05099973
6717,Teror,28.05843717,562.0,12606,659001,-15.54591284
6718,Terque,36.98374179,285.0,440,610403,-2.59608850
6719,Terrades,42.31003454,228.0,288,691703,2.83985987
6720,Terradillos,40.83797667,882.0,3202,673701,-5.54078419
6721,Terradillos de Esgueva,41.81889414,870.0,92,670904,-3.84390267
6722,Terrassa,41.56236346,281.0,215517,690803,2.01215141
6723,Terrateig,38.89443254,258.0,283,774603,-0.32028226
6724,Terrer,41.32701073,563.0,532,625002,-1.71716772
6725,Terriente,40.29844745,1442.0,177,624401,-1.50354185
6726,Terrinches,38.60983196,925.0,773,681302,-2.84162502
6727,Terroba,42.25844737,798.0,34,762602,-2.44396966
6728,Teruel,40.34412951,915.0,35675,624401,-1.10927177
6729,Terzaga,40.69475793,1181.0,19,681902,-1.90436902
6730,Teulada,38.72911733,183.0,11824,770301,0.10231946
6731,"Plaza, La",43.15892660,469.0,1807,633305,-6.10291272
6732,Tiana,41.48460833,137.0,8314,690804,2.26828224
6733,Tibi,38.53125236,517.0,1657,770302,-0.57799241
6734,Tiebas,42.69421255,566.0,633,743102,-1.63887849
6735,Tiedra,41.65230822,822.0,307,674701,-5.26934483
6736,Tielmes,40.24648317,590.0,2617,722803,-3.31305020
6737,"Tiemblo, El",40.41568332,685.0,4301,670503,-4.50074945
6738,Tierga,41.60649160,632.0,197,625002,-1.60614472
6739,Tierz,42.13246602,466.0,734,622202,-0.35353818
6740,Tierzo,40.74908243,1141.0,36,681902,-1.93067394
6741,"Pueblo, El",28.71199752,689.0,2684,659304,-17.95341736
6742,Tinajas,40.32615465,864.0,224,681601,-2.58267732
6743,Tinajo,29.06516354,194.0,5808,659101,-13.67493331
6744,Tineo,43.33525572,674.0,10413,633303,-6.41498220
6745,Tinieblas,42.17339842,1130.0,39,670905,-3.36271552
6746,Tirapu,42.65648843,495.0,57,743102,-1.70238926
6747,Tirgo,42.54581957,521.0,215,762601,-2.94935944
6748,Titaguas,39.86611631,832.0,502,774601,-1.08071604
6749,Titulcia,40.13551625,513.0,1261,722803,-3.57067825
6750,Tiurana,41.96830839,434.0,76,692503,1.24025148
6751,Tivenys,40.90737863,15.0,876,694305,0.51238200
6752,Tivissa,41.04338200,311.0,1760,694305,0.73207763
6753,Tiétar,40.02933294,275.0,942,701002,-5.47880913
6754,Tiñosillos,40.93452518,867.0,804,670501,-4.72846115
6755,"Toba, La",41.00384280,939.0,99,681903,-2.98181674
6756,Tobar,42.48398998,878.0,29,670904,-3.93941037
6757,Tobarra,38.59227330,652.0,8075,680203,-1.69282296
6758,Tobed,41.33853970,656.0,230,625002,-1.40072236
6759,"Toboso, El",39.51306146,696.0,2039,684504,-2.99566299
6760,Tobía,42.29828633,688.0,64,762602,-2.81569109
6761,Tocina,37.61059891,25.0,9685,614102,-5.73448545
6762,Todolella,40.64736719,803.0,140,771201,-0.24721127
6763,Toga,40.04280696,289.0,112,771203,-0.36672040
6764,Correpoco,43.15330489,640.0,422,663903,-4.25464764
