,SO2(001):,NO(007):,NO2(008):,O3(014):,VEL(081):,DIR(082):,TEM(083):,HUM(086):,PRE(087):,RAD(088):,LLU(089):,PM10(010):,date,estacion
938,+00000.20,+00000.32,+00000.44,+00068.44,+00001.28,+00279.24,+00010.63,+00080.59,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 00:40 ,07
939,+00000.24,+00000.30,+00000.41,+00070.03,+00000.87,+00330.44,+00010.52,+00080.24,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 00:50 ,07
940,+00000.35,+00000.37,+00000.47,+00067.55,+00001.46,+00309.18,+00010.43,+00081.02,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 01:00 ,07
941,+00000.33,+00000.30,+00000.42,+00069.94,+00001.73,+00298.94,+00010.55,+00080.52,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 01:10 ,07
942,+00000.29,+00000.32,+00000.33,+00070.44,+00001.35,+00306.84,+00010.57,+00080.04,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 01:20 ,07
943,+00000.34,+00000.39,+00000.33,+00061.28,+00000.31,+00356.66,+00010.25,+00082.52,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 01:30 ,07
944,+00000.34,+00000.46,+00000.63,+00058.75,+00000.14,+00347.70,+00010.18,+00083.39,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 01:40 ,07
945,+00000.30,+00000.66,+00000.68,+00057.13,+00000.05,+00081.25,+00010.15,+00083.92,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 01:50 ,07
946,+00000.37,+00000.60,+00000.75,+00058.33,+00000.42,+00058.66,+00010.26,+00083.85,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 02:00 ,07
947,+00000.39,+00000.56,+00001.01,+00057.15,+00000.05,+00023.11,+00010.40,+00082.20,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 02:10 ,07
948,+00000.38,+00000.62,+00000.72,+00057.51,+00000.48,+00036.46,+00010.79,+00081.30,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 02:20 ,07
949,+00000.29,+00000.42,+00000.48,+00062.75,+00000.15,+00005.94,+00010.82,+00080.30,+00870.00,+00011.06,+00000.00,+00000.00,31-10-2024 02:30 ,07
950,+00000.28,+00000.34,+00000.52,+00066.79,+00000.46,+00213.92,+00010.99,+00078.57,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 02:40 ,07
951,+00000.31,+00000.58,+00000.71,+00061.80,+00000.01,+00150.87,+00010.89,+00078.95,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 02:50 ,07
952,+00000.25,+00000.66,+00000.82,+00054.83,+00000.00,+00153.00,+00010.79,+00079.78,+00869.83,+00011.00,+00000.00,+00000.00,31-10-2024 03:00 ,07
953,+00000.33,+00000.70,+00000.79,+00054.57,+00000.03,+00124.47,+00010.71,+00080.56,+00869.87,+00011.00,+00000.00,+00000.00,31-10-2024 03:10 ,07
954,+00000.41,+00000.45,+00000.64,+00058.04,+00000.09,+00099.14,+00010.53,+00082.67,+00869.99,+00011.00,+00000.00,+00000.00,31-10-2024 03:20 ,07
955,+00000.30,+00000.23,+00000.57,+00065.74,+00001.05,+00043.47,+00010.14,+00083.03,+00869.99,+00011.00,+00000.00,+00000.00,31-10-2024 03:30 ,07
956,+00000.41,+00000.17,+00000.18,+00069.02,+00001.84,+00313.39,+00010.32,+00082.41,+00870.00,+00011.15,+00000.00,+00000.00,31-10-2024 03:40 ,07
957,+00000.30,+00000.12,+00000.38,+00068.03,+00002.20,+00321.45,+00010.32,+00081.97,+00870.00,+00011.01,+00000.00,+00000.00,31-10-2024 03:50 ,07
958,+00000.15,+00000.16,+00000.38,+00071.31,+00001.26,+00324.68,+00010.35,+00081.14,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 04:00 ,07
959,+00000.26,+00000.17,+00000.33,+00071.85,+00001.90,+00321.66,+00010.60,+00080.21,+00870.00,+00011.02,+00000.00,+00000.00,31-10-2024 04:10 ,07
960,+00000.27,+00000.17,+00000.39,+00068.94,+00001.16,+00313.53,+00010.62,+00080.46,+00870.00,+00011.05,+00000.00,+00000.00,31-10-2024 04:20 ,07
961,+00000.30,+00000.32,+00000.35,+00063.10,+00001.09,+00319.44,+00010.52,+00081.66,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 04:30 ,07
962,+00000.35,+00000.20,+00000.32,+00066.16,+00000.81,+00317.35,+00010.27,+00082.49,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 04:40 ,07
963,+00000.22,+00000.14,+00000.43,+00063.31,+00000.35,+00325.59,+00010.16,+00084.22,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 04:50 ,07
964,+00000.04,+00000.21,+00000.37,+00065.78,+00001.25,+00314.44,+00010.14,+00084.73,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 05:00 ,07
965,+00000.06,+00000.29,+00000.32,+00059.28,+00000.42,+00013.74,+00009.79,+00086.47,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 05:10 ,07
966,+00000.20,+00000.48,+00000.32,+00058.01,+00001.88,+00096.45,+00009.61,+00088.71,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 05:20 ,07
967,+00000.32,+00000.43,+00000.29,+00061.58,+00000.86,+00041.44,+00010.79,+00083.35,+00870.00,+00011.46,+00000.00,+00000.00,31-10-2024 05:30 ,07
968,+00000.35,+00000.31,+00000.42,+00067.92,+00001.24,+00353.29,+00010.77,+00079.35,+00870.00,+00011.07,+00000.00,+00000.00,31-10-2024 05:40 ,07
969,+00000.29,+00000.22,+00000.26,+00067.49,+00003.08,+00310.58,+00009.88,+00084.01,+00870.00,+00011.02,+00000.00,+00000.00,31-10-2024 05:50 ,07
970,+00000.31,+00000.17,+00000.50,+00069.04,+00003.39,+00314.11,+00009.89,+00085.00,+00870.00,+00011.05,+00000.00,+00000.00,31-10-2024 06:00 ,07
971,+00000.32,+00000.17,+00000.54,+00067.57,+00001.61,+00317.75,+00009.65,+00085.68,+00870.00,+00011.01,+00000.00,+00000.00,31-10-2024 06:10 ,07
972,+00000.30,+00000.38,+00000.46,+00058.54,+00000.72,+00068.03,+00009.39,+00088.32,+00870.00,+00011.00,+00000.00,+00000.00,31-10-2024 06:20 ,07
973,+00000.31,+00000.46,+00000.33,+00052.81,+00001.26,+00113.52,+00009.66,+00089.43,+00870.00,+00011.66,+00000.00,+00000.00,31-10-2024 06:30 ,07
974,+00000.35,+00000.64,+00000.51,+00052.39,+00000.14,+00089.50,+00010.05,+00086.25,+00870.00,+00012.68,+00000.00,+00000.00,31-10-2024 06:40 ,07
975,+00000.34,+00000.44,+00000.83,+00057.00,+00000.21,+00035.10,+00010.48,+00081.78,+00870.00,+00016.30,+00000.00,+00000.00,31-10-2024 06:50 ,07
976,+00000.19,+00000.31,+00001.08,+00060.79,+00000.60,+00337.73,+00010.68,+00081.27,+00870.00,+00022.56,+00000.00,+00000.00,31-10-2024 07:00 ,07
977,+00000.12,+00000.54,+00000.89,+00054.48,+00000.10,+00005.05,+00010.65,+00081.38,+00870.22,+00025.08,+00000.00,+00000.00,31-10-2024 07:10 ,07
978,+00000.24,+00000.56,+00000.75,+00049.44,+00000.00,+00347.20,+00010.96,+00080.29,+00870.88,+00032.51,+00000.00,+00000.00,31-10-2024 07:20 ,07
979,+00000.23,+00000.36,+00000.54,+00063.02,+00001.32,+00322.06,+00011.07,+00079.75,+00871.00,+00045.34,+00000.00,+00000.00,31-10-2024 07:30 ,07
980,+00000.35,+00000.96,+00003.24,+00064.90,+00001.81,+00305.82,+00011.26,+00078.98,+00871.00,+00071.85,+00000.00,+00000.00,31-10-2024 07:40 ,07
981,+00000.33,+00000.35,+00000.73,+00067.09,+00002.27,+00306.34,+00011.20,+00079.14,+00871.00,+00102.47,+00000.00,+00000.00,31-10-2024 07:50 ,07
982,+00000.24,+00000.92,+00001.89,+00064.16,+00002.49,+00300.22,+00011.17,+00080.51,+00871.00,+00104.61,+00000.00,+00000.00,31-10-2024 08:00 ,07
983,+00000.16,+00000.92,+00002.37,+00061.26,+00002.80,+00305.96,+00011.13,+00082.51,+00871.00,+00106.84,+00000.00,+00000.00,31-10-2024 08:10 ,07
984,+00000.14,+00001.08,+00002.08,+00063.85,+00002.53,+00304.34,+00011.93,+00081.61,+00871.00,+00136.71,+00000.00,+00000.00,31-10-2024 08:20 ,07
985,+00000.26,+00000.25,+00000.53,+00066.61,+00002.62,+00293.31,+00012.27,+00079.99,+00871.03,+00127.90,+00000.00,+00000.00,31-10-2024 08:30 ,07
986,+00000.19,+00000.40,+00001.98,+00063.65,+00002.62,+00293.22,+00011.64,+00081.55,+00871.68,+00110.76,+00000.00,+00000.00,31-10-2024 08:40 ,07
987,+00000.18,+00000.72,+00002.99,+00062.18,+00002.32,+00308.10,+00011.53,+00082.72,+00872.00,+00144.83,+00000.00,+00000.00,31-10-2024 08:50 ,07
988,+00000.20,+00000.63,+00001.69,+00064.04,+00001.96,+00315.06,+00012.24,+00080.81,+00872.00,+00278.90,+00000.00,+00000.00,31-10-2024 09:00 ,07
989,+00000.32,+00000.52,+00001.25,+00066.05,+00001.17,+00293.73,+00012.56,+00078.97,+00872.00,+00267.23,+00000.00,+00000.00,31-10-2024 09:10 ,07
990,+00000.30,+00000.44,+00000.93,+00066.41,+00000.64,+00299.37,+00013.30,+00076.40,+00872.00,+00376.48,+00000.00,+00000.00,31-10-2024 09:20 ,07
991,+00000.25,+00000.24,+00000.54,+00066.85,+00001.73,+00293.56,+00012.70,+00078.17,+00872.00,+00248.86,+00000.00,+00000.00,31-10-2024 09:30 ,07
992,+00000.31,+00000.71,+00004.82,+00057.78,+00002.25,+00293.35,+00012.07,+00081.94,+00872.00,+00190.94,+00000.00,+00000.00,31-10-2024 09:40 ,07
993,+00000.37,+00000.65,+00004.86,+00059.80,+00002.44,+00297.70,+00011.36,+00084.28,+00872.00,+00128.55,+00000.00,+00000.00,31-10-2024 09:50 ,07
994,+00000.33,+00000.72,+00006.21,+00052.23,+00001.33,+00305.63,+00011.18,+00088.69,+00872.00,+00114.75,+00000.00,+00000.00,31-10-2024 10:00 ,07
995,+00000.35,+00000.90,+00007.15,+00051.29,+00000.92,+00314.63,+00011.15,+00093.46,+00872.00,+00118.49,+00000.00,+00000.00,31-10-2024 10:10 ,07
996,+00000.38,+00000.48,+00002.41,+00057.84,+00000.00,+00311.71,+00011.50,+00092.90,+00872.00,+00181.25,+00000.00,+00000.00,31-10-2024 10:20 ,07
997,+00000.17,+00000.36,+00001.76,+00062.46,+00000.58,+00282.83,+00011.77,+00090.28,+00872.00,+00218.52,+00000.00,+00000.00,31-10-2024 10:30 ,07
998,+00000.15,+00000.50,+00002.16,+00058.62,+00000.15,+00281.29,+00012.20,+00088.56,+00872.00,+00225.30,+00000.00,+00000.00,31-10-2024 10:40 ,07
999,+00000.19,+00000.44,+00001.81,+00061.76,+00000.82,+00293.78,+00012.23,+00086.03,+00872.00,+00235.08,+00000.00,+00000.00,31-10-2024 10:50 ,07
1000,+00000.31,+00000.66,+00001.32,+00061.22,+00000.34,+00290.05,+00012.74,+00083.83,+00872.00,+00257.09,+00000.00,+00000.00,31-10-2024 11:00 ,07
1001,+00000.42,+00000.79,+00002.90,+00060.69,+00000.81,+00278.62,+00013.15,+00082.33,+00872.00,+00321.81,+00000.00,+00000.00,31-10-2024 11:10 ,07
1002,+00000.28,+00000.58,+00002.45,+00061.34,+00001.43,+00284.78,+00012.78,+00082.76,+00872.00,+00227.31,+00000.00,+00000.00,31-10-2024 11:20 ,07
1003,+00000.16,+00000.51,+00002.93,+00061.36,+00000.51,+00269.01,+00013.14,+00083.39,+00872.00,+00288.87,+00000.00,+00000.00,31-10-2024 11:30 ,07
1004,+00000.19,+00000.70,+00003.19,+00062.83,+00000.67,+00261.35,+00014.29,+00079.51,+00872.00,+00586.78,+00000.00,+00000.00,31-10-2024 11:40 ,07
1005,+00000.23,+00000.62,+00002.29,+00065.64,+00000.92,+00290.27,+00014.88,+00075.79,+00872.00,+00441.75,+00000.00,+00000.00,31-10-2024 11:50 ,07
1006,+00000.43,+00000.39,+00002.08,+00065.03,+00001.09,+00238.30,+00014.48,+00077.77,+00872.00,+00399.67,+00000.00,+00000.00,31-10-2024 12:00 ,07
1007,+00000.37,+00000.45,+00002.75,+00062.32,+00001.31,+00266.15,+00014.43,+00076.90,+00872.00,+00408.37,+00000.00,+00000.00,31-10-2024 12:10 ,07
1008,+00000.27,+00000.51,+00003.56,+00064.27,+00002.30,+00249.02,+00014.38,+00076.74,+00872.00,+00552.95,+00000.00,+00000.00,31-10-2024 12:20 ,07
1009,+00000.21,+00000.62,+00003.04,+00066.51,+00002.43,+00248.10,+00014.62,+00076.01,+00872.00,+00568.62,+00000.00,+00000.00,31-10-2024 12:30 ,07
1010,+00000.29,+00000.58,+00003.03,+00067.24,+00001.79,+00277.79,+00014.77,+00074.64,+00872.00,+00463.94,+00000.00,+00000.00,31-10-2024 12:40 ,07
1011,+00000.27,+00000.67,+00003.55,+00063.93,+00002.89,+00248.85,+00014.82,+00075.97,+00871.99,+00486.29,+00000.00,+00000.00,31-10-2024 12:50 ,07
1012,+00000.33,+00000.78,+00003.23,+00067.38,+00002.48,+00264.22,+00014.77,+00074.83,+00871.91,+00645.23,+00000.00,+00000.00,31-10-2024 13:00 ,07
1013,+00000.39,+00000.79,+00003.54,+00065.78,+00002.78,+00282.99,+00014.58,+00075.29,+00871.01,+00374.75,+00000.00,+00000.00,31-10-2024 13:10 ,07
1014,+00000.34,+00000.73,+00003.91,+00066.88,+00003.05,+00281.99,+00014.39,+00076.63,+00871.00,+00399.01,+00000.00,+00000.00,31-10-2024 13:20 ,07
1015,+00000.35,+00000.83,+00003.79,+00067.81,+00003.05,+00294.11,+00014.02,+00078.22,+00871.00,+00354.17,+00000.00,+00000.00,31-10-2024 13:30 ,07
1016,+00000.31,+00000.80,+00003.79,+00068.55,+00003.04,+00292.72,+00013.91,+00077.85,+00871.00,+00307.41,+00000.00,+00000.00,31-10-2024 13:40 ,07
1017,+00000.27,+00000.60,+00002.87,+00070.23,+00003.74,+00288.22,+00013.81,+00077.74,+00871.00,+00302.63,+00000.00,+00000.00,31-10-2024 13:50 ,07
1018,+00000.36,+00000.50,+00002.64,+00071.14,+00003.65,+00296.45,+00013.73,+00077.22,+00871.00,+00261.59,+00000.00,+00000.00,31-10-2024 14:00 ,07
1019,,,,,,,,,,,,,,07
1020,+00001.28,+00000.49,+00000.89,+00046.02,+00001.53,+00118.98,+00013.50,+00093.00,+00923.00,+00004.80,+00000.00,+00113.32,31-10-2024 00:10 ,12
1021,+00001.21,+00000.45,+00001.15,+00055.01,+00001.13,+00128.46,+00013.50,+00096.00,+00923.00,+00004.80,+00000.00,+00116.55,31-10-2024 00:20 ,12
1022,+00001.22,+00000.38,+00001.20,+00061.67,+00002.26,+00097.70,+00013.50,+00092.00,+00923.00,+00004.80,+00000.00,+00116.54,31-10-2024 00:30 ,12
1023,+00001.35,+00000.37,+00000.96,+00056.02,+00002.98,+00096.72,+00013.40,+00092.00,+00923.00,+00004.80,+00000.00,+00116.54,31-10-2024 00:40 ,12
1024,+00001.43,+00000.39,+00000.86,+00066.10,+00003.48,+00104.46,+00013.30,+00097.00,+00923.00,+00004.80,+00000.00,+00116.54,31-10-2024 00:50 ,12
1025,+00001.37,+00000.35,+00000.74,+00068.53,+00004.50,+00104.95,+00013.30,+00099.00,+00923.00,+00004.80,+00000.00,+00116.55,31-10-2024 01:00 ,12
1026,+00001.28,+00000.32,+00000.77,+00070.99,+00003.60,+00106.04,+00013.30,+00100.00,+00923.00,+00004.80,+00000.00,+00154.20,31-10-2024 01:10 ,12
1027,+00001.27,+00000.30,+00000.77,+00068.78,+00003.48,+00109.53,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00156.58,31-10-2024 01:20 ,12
1028,+00001.43,+00000.31,+00000.75,+00068.06,+00002.35,+00134.52,+00013.30,+00100.00,+00923.00,+00004.80,+00000.00,+00156.58,31-10-2024 01:30 ,12
1029,+00001.30,+00000.35,+00000.74,+00061.84,+00000.95,+00155.65,+00013.00,+00100.00,+00923.00,+00004.80,+00000.00,+00156.58,31-10-2024 01:40 ,12
1030,+00001.20,+00000.37,+00000.91,+00060.69,+00001.41,+00162.77,+00013.10,+00100.00,+00923.00,+00004.80,+00000.00,+00156.58,31-10-2024 01:50 ,12
1031,+00001.13,+00000.31,+00000.97,+00059.42,+00001.42,+00173.44,+00013.00,+00100.00,+00923.00,+00004.80,+00000.00,+00156.58,31-10-2024 02:00 ,12
1032,+00001.08,+00000.34,+00001.02,+00055.29,+00001.65,+00180.39,+00013.00,+00100.00,+00923.00,+00004.80,+00000.00,+00189.73,31-10-2024 02:10 ,12
1033,+00001.11,+00000.35,+00001.18,+00050.24,+00001.59,+00166.21,+00013.10,+00100.00,+00923.00,+00004.80,+00000.00,+00191.92,31-10-2024 02:20 ,12
1034,+00001.12,+00000.34,+00001.23,+00054.54,+00002.24,+00146.23,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00191.92,31-10-2024 02:30 ,12
1035,+00001.36,+00000.35,+00001.20,+00047.16,+00001.50,+00131.56,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00191.92,31-10-2024 02:40 ,12
1036,+00001.45,+00000.40,+00001.08,+00052.54,+00002.01,+00135.80,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00191.92,31-10-2024 02:50 ,12
1037,+00001.51,+00000.39,+00001.08,+00050.50,+00001.65,+00135.05,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00191.92,31-10-2024 03:00 ,12
1038,+00001.56,+00000.45,+00001.02,+00047.98,+00001.41,+00122.47,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00201.26,31-10-2024 03:10 ,12
1039,+00001.37,+00000.53,+00000.90,+00052.46,+00002.39,+00130.91,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00202.12,31-10-2024 03:20 ,12
1040,+00001.25,+00000.41,+00000.88,+00055.48,+00001.55,+00119.50,+00013.30,+00100.00,+00923.00,+00004.80,+00000.00,+00202.12,31-10-2024 03:30 ,12
1041,+00001.37,+00000.41,+00000.87,+00042.58,+00000.01,+00148.02,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00202.12,31-10-2024 03:40 ,12
1042,+00001.42,+00000.41,+00000.87,+00042.19,+00000.00,+00148.88,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00202.12,31-10-2024 03:50 ,12
1043,+00001.28,+00000.42,+00000.81,+00043.54,+00001.46,+00125.20,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00202.13,31-10-2024 04:00 ,12
1044,+00001.23,+00000.43,+00000.80,+00038.17,+00001.70,+00100.82,+00013.20,+00100.00,+00923.00,+00004.80,+00000.00,+00195.93,31-10-2024 04:10 ,12
1045,+00001.37,+00000.49,+00000.81,+00041.28,+00002.07,+00115.29,+00013.30,+00100.00,+00923.00,+00004.80,+00000.00,+00195.92,31-10-2024 04:20 ,12
1046,+00001.49,+00000.38,+00000.90,+00053.02,+00002.16,+00100.67,+00013.10,+00100.00,+00923.00,+00004.80,+00000.00,+00195.92,31-10-2024 04:30 ,12
1047,+00001.46,+00000.42,+00001.01,+00040.68,+00000.23,+00095.35,+00013.10,+00100.00,+00923.00,+00004.80,+00000.00,+00195.91,31-10-2024 04:40 ,12
1048,+00001.51,+00000.44,+00000.91,+00037.37,+00000.20,+00093.69,+00013.00,+00100.00,+00923.00,+00004.80,+00000.00,+00195.91,31-10-2024 04:50 ,12
1049,+00001.58,+00000.49,+00000.89,+00036.03,+00000.00,+00096.01,+00013.10,+00100.00,+00923.00,+00004.80,+00000.00,+00195.92,31-10-2024 05:00 ,12
1050,+00001.49,+00000.47,+00000.85,+00041.35,+00001.71,+00124.97,+00013.30,+00100.00,+00923.00,+00004.80,+00000.00,+00183.81,31-10-2024 05:10 ,12
1051,+00001.36,+00000.45,+00000.77,+00053.18,+00002.16,+00125.63,+00013.30,+00100.00,+00923.02,+00004.85,+00000.00,+00183.44,31-10-2024 05:20 ,12
1052,+00001.36,+00000.35,+00000.84,+00052.46,+00002.07,+00130.01,+00013.30,+00100.00,+00923.02,+00004.80,+00000.00,+00183.44,31-10-2024 05:30 ,12
1053,+00001.33,+00000.35,+00000.87,+00051.50,+00001.97,+00133.95,+00013.30,+00100.00,+00923.05,+00004.80,+00000.00,+00183.44,31-10-2024 05:40 ,12
1054,+00001.31,+00000.38,+00000.81,+00055.63,+00002.58,+00139.94,+00013.30,+00100.00,+00923.47,+00004.80,+00000.00,+00183.43,31-10-2024 05:50 ,12
1055,+00001.32,+00000.34,+00000.75,+00052.35,+00002.71,+00160.38,+00013.30,+00100.00,+00923.20,+00004.80,+00000.00,+00183.44,31-10-2024 06:00 ,12
1056,+00001.23,+00000.36,+00000.75,+00053.47,+00002.61,+00183.38,+00013.10,+00100.00,+00923.70,+00004.80,+00000.00,+00154.85,31-10-2024 06:10 ,12
1057,+00001.26,+00000.38,+00000.71,+00054.29,+00003.58,+00158.26,+00013.00,+00100.00,+00923.77,+00004.87,+00000.00,+00154.63,31-10-2024 06:20 ,12
1058,+00001.33,+00000.32,+00000.73,+00056.26,+00003.40,+00147.55,+00013.00,+00100.00,+00923.89,+00006.11,+00000.00,+00154.63,31-10-2024 06:30 ,12
1059,+00001.21,+00000.36,+00000.71,+00054.71,+00003.16,+00154.69,+00013.00,+00100.00,+00923.97,+00009.21,+00000.00,+00154.63,31-10-2024 06:40 ,12
1060,+00001.18,+00000.34,+00000.67,+00054.70,+00002.60,+00169.57,+00012.90,+00100.00,+00924.00,+00015.61,+00000.00,+00154.63,31-10-2024 06:50 ,12
1061,+00001.18,+00000.33,+00000.70,+00055.60,+00003.18,+00162.81,+00012.90,+00100.00,+00924.00,+00029.68,+00000.00,+00154.63,31-10-2024 07:00 ,12
1062,+00001.21,+00000.39,+00000.77,+00053.03,+00003.44,+00151.30,+00013.00,+00100.00,+00924.00,+00047.62,+00000.00,+00145.30,31-10-2024 07:10 ,12
1063,+00001.26,+00000.44,+00000.81,+00054.39,+00003.28,+00154.47,+00013.00,+00100.00,+00924.00,+00057.19,+00000.00,+00145.03,31-10-2024 07:20 ,12
1064,+00001.20,+00000.42,+00000.87,+00057.32,+00004.01,+00149.69,+00012.90,+00100.00,+00924.00,+00080.52,+00000.10,+00145.03,31-10-2024 07:30 ,12
1065,+00001.23,+00000.41,+00000.71,+00062.21,+00003.60,+00141.52,+00013.20,+00100.00,+00924.00,+00115.07,+00000.00,+00145.03,31-10-2024 07:40 ,12
1066,+00001.14,+00000.37,+00000.62,+00059.85,+00002.72,+00154.26,+00013.50,+00100.00,+00924.00,+00147.27,+00000.00,+00145.03,31-10-2024 07:50 ,12
1067,+00001.38,+00000.39,+00000.80,+00058.01,+00001.99,+00163.79,+00014.10,+00100.00,+00924.00,+00176.98,+00000.00,+00145.03,31-10-2024 08:00 ,12
1068,+00001.53,+00000.43,+00000.84,+00057.01,+00002.21,+00156.80,+00014.40,+00100.00,+00924.00,+00203.71,+00000.00,+00145.04,31-10-2024 08:10 ,12
1069,+00001.33,+00000.47,+00000.89,+00057.63,+00002.66,+00149.47,+00014.50,+00100.00,+00924.00,+00238.34,+00000.00,+00145.28,31-10-2024 08:20 ,12
1070,+00001.20,+00000.54,+00001.09,+00057.67,+00001.48,+00157.34,+00014.90,+00100.00,+00924.01,+00272.08,+00000.00,+00145.28,31-10-2024 08:30 ,12
1071,+00001.45,+00000.41,+00000.87,+00059.48,+00002.01,+00148.06,+00015.00,+00100.00,+00924.21,+00286.92,+00000.00,+00145.27,31-10-2024 08:40 ,12
1072,+00001.52,+00000.35,+00000.84,+00059.85,+00001.85,+00186.86,+00015.20,+00100.00,+00924.30,+00282.63,+00000.00,+00145.27,31-10-2024 08:50 ,12
1073,+00001.51,+00000.36,+00000.88,+00058.68,+00001.53,+00162.98,+00015.70,+00100.00,+00924.75,+00358.76,+00000.00,+00145.27,31-10-2024 09:00 ,12
1074,+00001.53,+00000.37,+00000.92,+00059.38,+00002.39,+00134.88,+00015.60,+00100.00,+00925.00,+00415.98,+00000.00,+00154.57,31-10-2024 09:10 ,12
1075,+00001.34,+00000.37,+00001.03,+00058.41,+00001.45,+00164.06,+00016.10,+00100.00,+00925.00,+00385.00,+00000.00,+00155.11,31-10-2024 09:20 ,12
1076,+00001.21,+00000.45,+00000.93,+00062.75,+00002.65,+00137.18,+00016.00,+00097.00,+00925.00,+00420.64,+00000.00,+00155.10,31-10-2024 09:30 ,12
1077,+00001.35,+00000.48,+00000.96,+00061.31,+00003.42,+00137.20,+00015.70,+00094.00,+00925.00,+00390.85,+00000.00,+00155.09,31-10-2024 09:40 ,12
1078,+00001.51,+00000.49,+00001.18,+00061.91,+00003.42,+00137.60,+00015.80,+00093.00,+00924.91,+00479.74,+00000.00,+00155.09,31-10-2024 09:50 ,12
1079,+00001.48,+00000.51,+00001.37,+00059.67,+00003.55,+00135.73,+00016.10,+00090.00,+00924.51,+00495.11,+00000.00,+00155.09,31-10-2024 10:00 ,12
1080,+00001.34,+00000.48,+00001.43,+00060.55,+00003.64,+00114.25,+00016.10,+00087.00,+00924.30,+00389.75,+00000.00,+00179.79,31-10-2024 10:10 ,12
1081,+00001.45,+00000.45,+00001.45,+00059.52,+00002.35,+00112.58,+00016.40,+00087.00,+00924.19,+00479.47,+00000.00,+00181.43,31-10-2024 10:20 ,12
1082,+00001.58,+00000.47,+00001.39,+00062.38,+00002.98,+00144.87,+00016.70,+00085.00,+00924.93,+00460.24,+00000.00,+00181.39,31-10-2024 10:30 ,12
1083,+00001.44,+00000.46,+00001.37,+00060.64,+00002.36,+00130.54,+00017.20,+00086.00,+00925.00,+00494.30,+00000.00,+00181.33,31-10-2024 10:40 ,12
1084,+00001.34,+00000.42,+00001.52,+00056.67,+00002.29,+00133.67,+00017.00,+00088.00,+00925.00,+00343.71,+00000.00,+00181.32,31-10-2024 10:50 ,12
1085,+00001.39,+00000.40,+00001.53,+00055.49,+00002.02,+00170.71,+00017.50,+00088.00,+00925.00,+00526.20,+00000.00,+00181.33,31-10-2024 11:00 ,12
1086,+00001.49,+00000.43,+00001.35,+00060.23,+00003.39,+00144.90,+00017.80,+00086.00,+00924.97,+00645.29,+00000.00,+00174.08,31-10-2024 11:10 ,12
1087,+00001.44,+00000.46,+00001.25,+00059.23,+00003.31,+00149.15,+00017.70,+00086.00,+00924.91,+00507.88,+00000.00,+00173.99,31-10-2024 11:20 ,12
1088,+00001.31,+00000.45,+00001.27,+00056.83,+00002.94,+00150.92,+00017.30,+00088.00,+00924.34,+00240.64,+00000.00,+00174.02,31-10-2024 11:30 ,12
1089,+00001.45,+00000.45,+00001.23,+00057.07,+00001.99,+00158.13,+00017.50,+00090.00,+00924.00,+00344.01,+00000.00,+00174.06,31-10-2024 11:40 ,12
1090,+00001.69,+00000.48,+00001.24,+00057.86,+00003.56,+00145.08,+00017.70,+00088.00,+00924.00,+00589.19,+00000.00,+00174.05,31-10-2024 11:50 ,12
1091,+00001.61,+00000.44,+00001.14,+00059.11,+00003.49,+00148.55,+00017.90,+00086.00,+00924.00,+00458.99,+00000.00,+00174.05,31-10-2024 12:00 ,12
1092,+00001.61,+00000.41,+00000.93,+00064.29,+00002.95,+00146.92,+00018.40,+00081.00,+00924.00,+00607.35,+00000.00,+00161.47,31-10-2024 12:10 ,12
1093,+00001.66,+00000.38,+00000.89,+00062.52,+00002.14,+00151.48,+00018.70,+00078.00,+00924.00,+00635.66,+00000.00,+00161.05,31-10-2024 12:20 ,12
